1.499684835502373059e-03 9.998313334231717642e-01
1.513561248436208094e-03 9.998281979144449938e-01
1.527566058238072084e-03 9.998250041211540484e-01
1.541700452949558951e-03 9.998217509600425545e-01
1.555965631605074314e-03 9.998184373277269055e-01
1.570362804333551646e-03 9.998150621003221161e-01
1.584893192461112998e-03 9.998116241330634590e-01
1.599558028614668634e-03 9.998081222599157769e-01
1.614358556826485510e-03 9.998045552931824620e-01
1.629296032639721784e-03 9.998009220230993366e-01
1.644371723214931242e-03 9.997972212174262019e-01
1.659586907437559560e-03 9.997934516210320588e-01
1.674942876026436515e-03 9.997896119554668948e-01
1.690440931643263922e-03 9.997857009185300292e-01
1.706082389003123374e-03 9.997817171838289108e-01
1.721868574986006170e-03 9.997776594003302542e-01
1.737800828749374964e-03 9.997735261919039607e-01
1.753880501841761051e-03 9.997693161568539377e-01
1.770108958317420265e-03 9.997650278674476976e-01
1.786487574852050090e-03 9.997606598694294133e-01
1.803017740859568863e-03 9.997562106815298666e-01
1.819700858609982859e-03 9.997516787949645156e-01
1.836538343348346038e-03 9.997470626729217935e-01
1.853531623414810935e-03 9.997423607500466325e-01
1.870682140365799743e-03 9.997375714319034490e-01
1.887991349096292777e-03 9.997326930944449019e-01
1.905460717963246677e-03 9.997277240834580025e-01
1.923091728910157313e-03 9.997226627140033406e-01
1.940885877592777361e-03 9.997175072698458731e-01
1.958844673505989210e-03 9.997122560028780525e-01
1.976969640111859647e-03 9.997069071325230816e-01
1.995262314968878920e-03 9.997014588451350603e-01
2.013724249862387881e-03 9.996959092933834778e-01
2.032357010936221807e-03 9.996902565956329312e-01
2.051162178825564637e-03 9.996844988353006389e-01
2.070141348791041790e-03 9.996786340602132892e-01
2.089296130854039445e-03 9.996726602819434593e-01
2.108628149933288419e-03 9.996665754751381527e-01
2.128139045982711374e-03 9.996603775768361233e-01
2.147830474130533324e-03 9.996540644857652147e-01
2.167704104819693622e-03 9.996476340616370360e-01
2.187761623949551620e-03 9.996410841244208756e-01
2.208004733018899442e-03 9.996344124536066245e-01
2.228435149270302680e-03 9.996276167874533769e-01
2.249054605835780311e-03 9.996206948222285948e-01
2.269864851883821207e-03 9.996136442114257337e-01
2.290867652767771944e-03 9.996064625649709878e-01
2.312064790175593753e-03 9.995991474484183792e-01
2.333458062281002030e-03 9.995916963821246393e-01
2.355049283896008382e-03 9.995841068404131002e-01
2.376840286624875599e-03 9.995763762507188233e-01
2.398832919019489897e-03 9.995685019927194048e-01
2.421029046736177751e-03 9.995604813974522385e-01
2.443430552693970793e-03 9.995523117464086837e-01
2.466039337234338710e-03 9.995439902706207969e-01
2.488857318282390596e-03 9.995355141497221929e-01
2.511886431509579003e-03 9.995268805109970289e-01
2.535128630497906696e-03 9.995180864284101130e-01
2.558585886905645219e-03 9.995091289216184727e-01
2.582260190634594766e-03 9.995000049549666032e-01
2.606153549998894460e-03 9.994907114364594003e-01
2.630267991895381303e-03 9.994812452167187722e-01
2.654605561975538139e-03 9.994716030879225999e-01
2.679168324819030614e-03 9.994617817827216033e-01
2.703958364108843132e-03 9.994517779731345586e-01
2.728977782808039362e-03 9.994415882694265285e-01
2.754228703338165111e-03 9.994312092189679975e-01
2.779713267759287895e-03 9.994206373050660286e-01
2.805433637951711828e-03 9.994098689457792117e-01
2.831391995799378229e-03 9.993989004927122943e-01
2.857590543374945863e-03 9.993877282297811693e-01
2.884031503126605490e-03 9.993763483719646512e-01
2.910717118066603968e-03 9.993647570640245004e-01
2.937649651961529978e-03 9.993529503792074609e-01
2.964831389524341838e-03 9.993409243179219859e-01
2.992264636608187728e-03 9.993286748063897607e-01
3.019951720402015271e-03 9.993161976952720238e-01
3.047894989627982637e-03 9.993034887582735726e-01
3.076096814740706710e-03 9.992905436907169037e-01
3.104559588128354402e-03 9.992773581080933720e-01
3.133285724315585351e-03 9.992639275445847069e-01
3.162277660168377660e-03 9.992502474515621014e-01
3.191537855100760532e-03 9.992363131960526612e-01
3.221068791283433850e-03 9.992221200591788755e-01
3.250872973854341923e-03 9.992076632345721077e-01
3.280952931131188386e-03 9.991929378267533357e-01
3.311311214825910041e-03 9.991779388494876901e-01
3.341950400261140420e-03 9.991626612241039096e-01
